"","roi.1","roi.2","roi.3","roi.4","roi.5","roi.6","roi.7","roi.8","roi.9","roi.10","roi.11","roi.12","roi.13","roi.14","roi.15","roi.16","roi.17","roi.18","roi.19","roi.20","roi.21","roi.22","roi.23","roi.24","roi.25","roi.26","roi.27","roi.28","roi.29","roi.30","roi.31","roi.32","roi.33","roi.34","roi.35","roi.36","roi.37","roi.38","roi.39","roi.40","roi.41","roi.42","roi.43","roi.44","roi.45","roi.46","roi.47","roi.48","roi.49","roi.50","roi.51","roi.52","roi.53","roi.54","roi.55","roi.56","roi.57","roi.58","roi.59","roi.60","roi.61","roi.62","roi.63","roi.64","roi.65","roi.66","roi.67","roi.68","roi.69","roi.70","roi.71","roi.72","roi.73","roi.74","roi.75","roi.76","roi.77","roi.78","roi.79","roi.80","roi.81","roi.82","roi.83","roi.84","roi.85","roi.86","roi.87","roi.88","roi.89","roi.90","roi.91","roi.92","roi.93","roi.94","roi.95","roi.96"
"roi.65",0.18925248564231,0.217393130349559,0.498861145573276,0.171729546099781,0.0884715608898278,0.274854626179714,0.906773114013914,0.265067881725666,0.534435073087266,0.466728079407145,0.351205209983541,0.404372487062393,0.545033386935341,0.201033330227525,0.144890286335304,0.481656757176384,1.16087939464337,0.757261817399757,0.304794067790876,0.156223275201306,0.305877239297474,0.440354550531101,0.422127685733695,0.242342902838401,0.177470250768302,0.309864788847255,0.210483259088555,0.238335863226053,0.287852474128412,0.2555634522971,0.389168429347912,0.35635938925916,0.175523197306845,0.168971626575265,0.24075929218668,0.38282444669916,0.16831897680172,0.260435308080889,0.284966577865755,0.344699608842215,NA,0.536719596337604,0.437161980877033,0.38005973095925,0.362969841968662,0.498890351281039,0.326205274445832,0.335477304071834,0.444139563132149,0.191083108694961,0.647651361966571,0.411081640658445,0.37996078225007,0.377892773183744,1.12420963872932,0.206732794658689,0.361039351690442,0.430786598620303,0.334233469237351,0.387538619720297,0.575636074855799,0.153700460431017,0.287967459019262,0.387447672230331,NA,0.817062589552242,0.288723809080197,0.323413225752053,0.451464069652156,0.588079754326578,0.511322409911777,0.256440880257026,0.352648261999357,0.499541129320845,0.194850091253594,0.330089752608551,0.307709979246208,0.388228981527025,0.479652512556871,0.40393670718427,0.244554347911336,NA,0.218171663799942,0.398904538924478,0.0799967839125055,0.291237549029194,0.299227848259672,0.301943905180327,-0.137334999980296,0.563206554231821,0.50816424998324,0.156975115327963,0.365012131797538,0.559432598225247,0.389799647846236,0.210594664987616
"roi.66",0.256510154327646,0.0872501847831017,0.236281475200522,0.332509508964319,0.16391031028132,0.518923850774198,0.705328945434016,0.10940159161961,0.569570671150646,0.540592095253384,0.289646327403895,0.46744661777067,0.632169042260543,0.0966105373337496,0.212178629438191,0.860447151795118,0.882974738728596,0.982614526159159,0.195655666240203,0.233873277966408,0.471561135651984,0.791213676221213,0.663524661724904,0.320856168667982,NA,0.161118018392146,0.140815450414014,NA,0.132284654281354,0.165923097597922,0.356528746913996,0.549289750300009,0.212942690206939,NA,0.113849331899558,0.432179119226899,0.123127009257125,0.184937227787137,0.33322421530676,0.441735376176146,NA,0.267770559670882,0.154945229693034,0.232816323282305,0.203046193044597,0.29063461163864,0.446569816654431,0.398899405715198,0.563371872805261,NA,0.534420909654402,0.723092741560905,0.675858281602912,0.713875924361073,0.798549214270234,NA,0.204161031157927,0.512837595928365,0.255944032193256,0.475504481410328,0.76887941928599,NA,0.267314513152785,0.875914591065369,0.817062589552242,NA,0.376601436539963,0.589485550189596,0.696410357341988,1.17097053778329,0.746146450391712,0.258435225235216,0.171798101740139,0.20677072037014,0.0871177620002954,0.220550614249479,0.111838426374404,0.353754364379204,0.490389265281284,0.505339734936741,0.30158324320131,NA,0.118880784627608,0.409981777234818,NA,0.178103822856852,0.311321560393869,0.419415393790297,NA,0.276524589833887,0.179652578134888,-0.0912297580278884,NA,0.202497617305332,0.45014684891876,0.373943446049647
"roi.67",0.369819890361978,0.793506896539541,0.356145643507698,0.162815309410073,0.495964910455025,0.458540678603387,0.308178563682523,0.36745387193736,0.200842515689996,0.124349483315147,-0.174019523072003,NA,0.436192781771966,0.246500907855757,0.280922134255392,0.298409562334581,0.391740180659901,0.331321264188254,1.04722126556009,0.874658913027117,NA,0.0999452799530689,0.177885749284525,0.164519149135951,-0.129964300564655,0.405479611940228,-0.112913743998057,0.223347300776281,0.439288504244646,NA,-0.169613530695956,NA,0.451008229426015,NA,NA,0.0947711893703509,0.264791988437088,0.212841127491699,0.225512990864843,0.100431964046949,0.542478682792319,0.474352130130156,0.517439667592105,0.503186334602084,0.275432864368782,0.438103871683772,0.143909028003237,0.169096753750828,0.318329164577687,0.795545240109002,0.169616764973229,0.219493834913898,NA,0.454067659065633,0.303914406841781,0.122363913889353,0.151193914081373,0.123430576383903,-0.215696330305736,-0.190953796851115,0.234263897131899,0.161330210677574,NA,0.42467848194846,0.288723809080197,0.376601436539963,NA,0.655053351917172,NA,0.145296191476777,0.25288808546585,0.281214696695966,-0.403495866550252,0.421356527832579,-0.207945057946862,NA,0.437757685510489,-0.0743259166099658,-0.0765933262174819,NA,0.362361303212798,NA,0.071427212604065,0.1876314942935,0.226311100174298,0.117245385955721,0.161867172748463,NA,0.505347500950315,0.344177619008053,0.525035913774822,0.315423335007294,0.249931130120907,0.333120827124947,0.117088391197512,0.0781398637482818
"roi.68",0.524100643605057,0.327070369839764,0.405040450987366,0.502421977547465,0.497509169560143,0.473060012225103,0.363212134362092,0.265752159680209,0.337779929915594,0.361354328476537,0.228272217075653,0.468623139532331,0.484729056588475,0.306991295826168,0.36906481086343,0.391505950883684,0.391561266327851,0.361185547245104,0.396628283180275,0.799914935566838,0.627022027668328,0.422091624365893,0.35141430813699,0.294928867454845,-0.134826088112284,0.27255185826616,NA,0.303502577488999,0.339961130252566,0.265892952656813,0.219183195412443,0.317581579704726,0.345892297379739,0.103239108268892,-0.0692492907854641,0.225023338521688,0.257617769236891,0.207926937258066,0.292151490167459,0.300190866069806,0.443906234101208,0.332842761028439,0.368411804130727,0.325086674589408,0.274862592044338,0.37493645660206,0.322632147938249,0.384675930571934,0.716865875485101,0.292874052122849,0.565981174666778,0.679150290541039,0.482150328531786,0.65362274010917,0.351750068130856,0.0781867167685104,0.0707077198013948,0.298316489745248,0.188743204435416,0.48066401691072,0.500588895991254,0.308763968752719,0.3055158907287,0.533225158128909,0.323413225752053,0.589485550189596,0.655053351917172,NA,0.69013868787333,0.521278697916161,0.366669628991143,0.308350284966265,-0.0738447094073654,0.251380906289617,NA,0.47057210961441,0.351756891119033,0.342193955421058,0.315275562573592,0.298646907538962,0.445563521186299,NA,NA,0.266952460802021,0.136382270762424,0.110880153161399,0.211794557470234,0.235830212270853,0.356283611227783,0.29410147938344,0.301280749878482,NA,0.192646217476345,0.235232716448547,0.285669873019561,0.251132322156018
"roi.69",0.305505455439683,-0.176535628533335,0.174410269484619,0.520146585633712,NA,0.321017306839262,0.404565801550304,NA,0.520543188251742,0.493091934002549,0.759969378801979,0.791708639941361,0.371231707430702,0.216563017307802,0.224240637691721,0.550392112868397,0.421015206110566,0.32011338644113,-0.141808206215551,0.109008502033321,1.0416152500306,0.666723226303022,0.350635837574299,0.21635035310024,NA,NA,0.164537096720186,0.0820643311160213,NA,0.433624274716678,0.764885194090411,0.456467457682189,NA,0.129124730649484,NA,0.285760383860715,0.175793587954822,0.204114629752203,0.186918273679956,0.328787058382375,-0.081564787885031,0.13081694454815,0.106276004607024,NA,0.18172743254622,0.229195207141236,0.369929441291503,0.333232162571537,0.724244276658171,-0.24072370010271,0.704641151837964,0.985522249501222,0.938955072370895,0.590183761195962,0.38173801310915,0.0873157087931961,NA,0.471010334814222,0.752334833521242,0.95667923592512,0.64259626347829,0.294471221255828,0.457365821948045,0.578683816605434,0.451464069652156,0.696410357341988,NA,0.69013868787333,NA,1.05889435924014,0.354093281096877,0.136043584354906,0.483698120838579,0.0747447443571733,0.207177078399857,0.507893511086628,NA,0.739418874471863,0.914213315654878,0.589073584549748,0.195788699577488,NA,0.151072960478968,0.274564432678117,NA,0.2106368735812,0.15428006439547,0.302826610256237,-0.187733839495945,0.218272829837206,NA,-0.319978035873041,NA,0.160210466606754,0.436137622903343,0.233271122770491
"roi.70",0.3131715158764,-0.0701197646790191,0.153703316088222,0.46768493865259,NA,0.431365577552706,0.542432929250849,NA,0.519465605635204,0.540531313960806,0.555385645650014,0.513624560765614,0.522560515953275,0.138858460502359,0.182259068900658,0.88974678904697,0.615131278866275,0.627122438776891,NA,0.121116120859373,0.698631117173625,1.07549173769468,0.602052223261764,0.362886276537649,NA,0.120489678980381,0.21414095442235,NA,NA,0.422385680934871,0.726933722938049,0.620249246295944,0.0782948476737438,0.0786330524347479,0.134592573543888,0.449382539858168,0.142831908636329,0.244464733515046,0.271650034308535,0.478413241425552,NA,0.148053123332016,0.100317336919124,0.123193860309884,0.197862064425191,0.271144131544338,0.52506052974747,0.467537684222063,0.741598133301461,-0.133970103486071,0.613673480041534,0.984228362169662,0.717575641766032,0.621284821806493,0.532636129103982,NA,0.12782350255526,0.497771574953733,0.466387533215854,0.558221624305386,0.650791326177278,0.152190189926645,0.333977638303812,0.921313878312669,0.588079754326578,1.17097053778329,0.145296191476777,0.521278697916161,1.05889435924014,NA,0.693298601516145,0.277544037261331,0.431918054514483,0.129127308790112,0.256589188460426,0.332672001781781,NA,0.681502171105843,0.930619707703965,0.708033145131995,0.191100111665939,NA,0.244900162199361,0.461374282636176,NA,0.268371522401563,0.315505090395413,0.513714092497949,-0.133818604924857,0.222224603271966,NA,-0.197980672544354,NA,0.174215980263642,0.598591903889638,0.438173394615512
"roi.71",0.375390562972216,0.159853989735722,0.243670049230587,0.271097770868515,0.144557227025258,0.241250076659428,0.622367298216561,0.236665171743596,0.444958492273941,0.50606663204114,0.290926320388798,0.437334423635055,0.692881968866337,0.180724741249822,0.202957772923076,0.585249529344457,0.569716378439248,0.77237319368645,0.152480987335638,0.244880530523545,0.311339357731551,0.854332069377456,1.29319891434038,0.494665472231851,0.195673147404455,0.211237642049447,0.185901447942623,0.279844511625973,0.37373073232172,0.309516234496006,0.367223316925676,0.695628287697559,0.292887699579392,0.0961075302220288,0.178152690632623,0.61873582035712,0.0909797323589938,0.276120362638327,0.484416154600891,0.708972732956005,0.111344752629971,0.218877344214141,0.153590004649147,0.34423335785209,0.172962778709814,0.328032871082033,0.620850830235534,0.681852847725042,0.362434438327608,0.136561239307929,0.352148473021965,0.244611536993288,0.253604156967236,0.259516710506975,0.627459807553279,0.202899777901834,0.38282784411491,0.544323499163039,0.241178427057301,0.37993547179429,0.661473523652474,0.18735158630714,0.151388831369767,0.4195689050998,0.511322409911777,0.746146450391712,0.25288808546585,0.366669628991143,0.354093281096877,0.693298601516145,NA,0.404511851204879,0.150818124845066,0.217043224259747,0.140938926231631,0.233685676035193,0.32675348427247,0.288359250063249,0.339278382459556,0.573806544835057,0.3031758817868,NA,0.131314040305637,0.601830903037427,NA,0.33468344234953,0.711250030718438,0.765860809003874,0.0803487135247318,0.263449314927933,0.187221663577063,0.0937218238711782,0.195681843696714,0.255645864017996,0.539811246995591,0.802573087139043
"roi.72",0.427587348132537,0.507861494692534,0.524745219615618,0.319901428949053,0.334416555460756,0.229162503798448,0.40939759457645,0.598376102979425,0.197785442341503,0.203533425389861,0.290530540097279,0.220497407609243,0.334929897661949,0.397820159552825,0.29281258279439,0.244796960469079,0.241361082068907,0.252777435555361,0.271106388744289,0.381193468981092,0.246565584593509,0.427295808411011,0.413097351009859,1.35620136778561,0.276956741844984,0.390384008745046,0.0789984971846266,0.438727146780994,0.566498402128015,0.532839981632611,0.381077674467762,0.648677219655839,0.501745622988962,0.415436218018017,0.482569011076975,0.976445533693055,0.401030496026976,0.486007607033708,0.490852092108294,0.571208080839721,0.293305689881169,0.492946683371042,0.350868889443586,0.498935434074357,0.303584470177402,0.413070970478574,0.848139485383193,0.805304352447496,0.342643087678501,0.448535735740373,0.308259767472366,0.138871565909576,0.0933341096516934,0.116982862122867,0.392442710646833,0.388039733830256,0.254497982525963,NA,0.10589099306097,0.0925210782909606,0.167301342573419,0.250761607010377,0.0947894151726341,0.120740088833739,0.256440880257026,0.258435225235216,0.281214696695966,0.308350284966265,0.136043584354906,0.277544037261331,0.404511851204879,NA,0.134702130346186,0.397718812363137,0.216129053654446,0.364572963564366,0.543485937167971,0.420668264185067,0.35121818994317,0.589403848774925,0.391694073845641,0.252901798982349,0.42512538271517,1.21376200260482,0.350140707557063,0.369792382139953,0.550007324401086,0.587278176190393,0.153043667610548,0.363122315562628,0.392027426281502,0.398008543655857,0.368023986969808,0.361624666788268,0.709259336315625,0.681203640387088
"roi.73",0.124010397216917,-0.234722213916082,0.26268641588759,NA,-0.15801136939962,-0.152142999361236,0.263656811819531,0.142321863654191,0.227117206900895,0.229617966145523,0.715554102900147,0.426449365806567,0.0775537180987785,0.0908246866161584,-0.0909170882342073,0.154309217652406,0.157154059456216,NA,-0.360088644511576,-0.363085219810778,0.316252046434267,0.259748170260373,0.0918513141420431,0.147260847238072,0.682901917510489,0.116369909932038,0.638877866457104,0.246963417067316,NA,0.616531556346489,0.807314251651501,0.222541520883258,NA,0.248840104779107,0.261986516142102,0.218512593112616,0.083596933888136,0.168694673644265,NA,NA,-0.320132749963575,NA,NA,NA,0.12810207435921,0.0784551020476613,0.165467817334578,0.277934917376729,0.472361904900922,-0.221609271825531,0.461924217522835,0.212582289506661,0.310676883856596,NA,0.267866730842472,0.2767370953735,0.0967583825402187,0.231682666128187,0.678207385768076,0.498978898840574,0.223573939568926,0.120800290778248,0.183774779195848,NA,0.352648261999357,0.171798101740139,-0.403495866550252,-0.0738447094073654,0.483698120838579,0.431918054514483,0.150818124845066,0.134702130346186,NA,0.135030698886693,0.92328118565705,0.569619249763412,0.111140248394638,0.798080570968788,0.816449985917404,0.430898744723846,0.233064440466026,0.145788250513916,0.376233370742151,0.197352990854582,0.088786350000036,0.29839702324307,0.152476349668191,0.136422462230012,-0.411044749161074,NA,NA,NA,0.109090933355818,0.184371380792576,0.324058636793689,0.222450685629471
"roi.74",0.297029228397597,0.551713973888879,0.680060973244438,0.076102383346199,0.230759609802591,0.164232721927141,0.458774722687563,0.414596492680605,0.227455645666933,0.107073261676664,0.121745466037179,0.146349703606694,0.336214126813756,0.141314179968539,0.0886918138218227,0.150517382204988,0.430936354440467,0.262613140539426,0.575320675765486,0.287421459463544,NA,0.0884152435357749,0.136182414361061,0.255284827990216,0.131050520754834,1.07775909066972,0.0922473541400584,0.507111563379914,0.574810184286475,0.179108049891798,0.145363065680411,0.0990148368902559,0.347535317484743,0.157029897711047,0.250767290836617,0.31298939706986,0.104614751769618,0.169215491729035,0.150053813218575,0.174089406070571,0.13875564802504,0.487763216326492,0.559689070826987,0.514305177004993,0.341939414192981,0.462020513891568,0.173199934593445,0.362766673056875,0.379926181046809,0.481045891707898,0.548396130779393,0.114885230433468,NA,0.149412489834939,0.58235027168971,0.278797414558912,0.244482647807052,NA,0.0903799569871901,0.120144294788762,0.178209472409303,NA,0.105192394209496,0.0802939711833982,0.499541129320845,0.20677072037014,0.421356527832579,0.251380906289617,0.0747447443571733,0.129127308790112,0.217043224259747,0.397718812363137,0.135030698886693,NA,0.12376788592498,0.412011592500768,0.513226866678103,0.202544269706309,0.22436889240213,0.14004093320922,0.320127060137091,NA,0.208400274247892,0.367865377395779,0.103811451410945,0.159691985469229,0.257270791877006,0.190083093233976,0.0818941929377923,0.372263649715799,0.619860782395496,0.434874364856418,0.378850565087899,0.526912015530413,0.196649915431927,0.204043766064181
"roi.75",0.214654843642561,NA,0.244613087463404,NA,-0.0712018893788285,-0.168918186720467,0.191944535913327,0.268881411041771,0.112519127401524,0.146836964237244,0.453810559869522,0.21688681386015,0.0811932624909853,0.144993162645757,NA,0.0853336474590378,NA,NA,-0.216316710243773,-0.176666202344788,0.187832867408533,0.183133464381308,NA,0.169123298795358,0.859165368123773,0.157591704897568,0.910431773410888,0.243946135095579,0.10771889058666,0.514283294331488,0.480144500732761,0.16755871213158,0.28459736565327,0.258451446632471,0.219418784583481,0.17517695475429,0.0852336641705881,0.187336375560601,NA,NA,-0.238410463867806,NA,NA,0.153525706612305,0.23151059184676,0.117949465818279,0.171287732296154,0.279349314653296,0.347964147543533,NA,0.193731272266934,NA,NA,-0.0888061123295084,0.142679042583436,0.329599175264499,0.179037870977091,0.0896858388304307,0.319194661393807,0.231905428035482,0.116890514170972,0.150726742306813,NA,NA,0.194850091253594,0.0871177620002954,-0.207945057946862,NA,0.207177078399857,0.256589188460426,0.140938926231631,0.216129053654446,0.92328118565705,0.12376788592498,NA,0.34533445650206,0.202554496164582,0.524865662002368,0.467798122780171,0.299547078903151,0.333739768602729,0.310673938858486,0.400267066263703,0.195832949305105,0.214531397167034,0.229654350529389,0.11486295178041,NA,-0.237762776971418,NA,NA,0.127802199912722,0.324629479636949,0.203727147198621,0.322026687006529,0.225506932933852
"roi.76",0.349771146570791,0.143916198748863,0.575128691144263,0.20979763846004,0.269125881132536,NA,0.322342059633561,0.255032680708625,0.16969433652868,0.19983850896139,0.459020211571424,0.531784850546677,0.258099723510822,0.108631949680445,-0.0932327707916947,0.0998031862724208,0.23914490303948,0.219255048529363,NA,0.11760972395938,0.385617718152887,0.273506882610284,0.209170616693249,0.340732779850274,0.243551215123959,0.3606396684974,0.137684047683791,0.780187604117241,0.481922539039157,0.473125483919435,0.529203212260226,0.275529650496803,0.26808581119878,NA,0.107845268742293,0.258292055637815,0.0694249040031326,0.0834963687294755,NA,0.205389933674781,0.0945491645551795,0.207504660709188,0.210197634824106,0.233378847084776,0.270786061192638,0.293319810634725,0.308650250468501,0.446442071717655,0.718499938522183,0.143535621581377,0.814712317551286,0.345166024018252,0.384216498899907,0.27809802407525,0.389247419588263,0.263481162696091,NA,0.145589411340587,0.465159961828516,0.702358939343268,0.27249990556931,0.158358492880804,0.160257625160616,NA,0.330089752608551,0.220550614249479,NA,0.47057210961441,0.507893511086628,0.332672001781781,0.233685676035193,0.364572963564366,0.569619249763412,0.412011592500768,0.34533445650206,NA,0.496668736183371,0.595427119600406,0.599744659451807,0.406363161023898,0.504930965668407,NA,0.160836772125695,0.331727715935449,NA,NA,0.172905970626585,0.268918940263281,0.102986854571221,0.184415702956004,0.195669496042531,0.11030378328631,0.247404174665435,0.347325856243346,0.337171434999317,0.334099153749668
"roi.77",0.372294420486216,0.611196694305848,0.596575927911722,0.146780751097663,0.367325617453024,0.124101031965034,0.301149303597186,0.548777019362648,NA,0.119008853884644,NA,0.122733176891608,0.299433625393875,0.206524125416821,0.175676189460202,NA,0.25636882857434,0.222428019346258,0.471603580342246,0.484368112188664,0.10200636660122,0.17042378718525,0.255585776148943,0.431953673188184,0.32573121772639,0.443452811522632,NA,0.70368150144612,1.37262681952526,0.506713798615393,0.207690245698749,0.203713533785883,0.37824993865876,0.323076339524967,0.210860917558565,0.36284864261806,0.247404605677267,0.330363811671053,0.421077465217168,0.272364084435338,0.414121786941584,0.474074122065752,0.468956902557257,0.52491713297484,0.26779429038036,0.342288461387253,0.230948122084628,0.422326321622897,0.322054147627071,0.656034242014947,0.349279933438194,NA,NA,NA,0.379392762814379,0.416300838272894,0.283646373344689,NA,NA,NA,0.0924869138630218,0.16216201935068,0.102881260526366,NA,0.307709979246208,0.111838426374404,0.437757685510489,0.351756891119033,NA,NA,0.32675348427247,0.543485937167971,0.111140248394638,0.513226866678103,0.202554496164582,0.496668736183371,NA,0.395387460555354,0.210675720936294,0.176047291102265,0.353353307216271,0.125853405803923,0.188751986455003,0.428620804422538,0.239655254862018,0.207173284016235,0.302362114629197,0.283289814518303,0.323626436645801,0.396621520421243,0.502447352811445,0.3352801163407,0.394529204895298,0.338043780270967,0.233643210884372,0.341386812673922
"roi.78",0.36533064601001,NA,0.310137252035917,0.453956032431041,NA,0.195044767129432,0.321309206414909,0.273911808276204,0.264483627897732,0.321801342038318,0.690364431852948,0.456327627592257,0.207840776592226,0.285668433869528,0.237889034385517,0.368269659306295,0.269660676247507,0.115450365596211,-0.119557417638973,NA,0.677048790637354,0.527299673048121,0.252115700206607,0.400404789511127,0.4161001234432,0.146660269500498,0.324032755638337,0.250104631058279,0.331410886243221,1.22365137840188,1.0666382110739,0.367836089259975,0.0976633406260827,0.459741075290722,0.373392961363116,0.440445234841528,0.302707824657667,0.399103750524268,0.314325437307697,0.307067155311387,-0.103531545985354,0.205317883524337,0.23692527653009,0.146068484252515,0.166658934307359,0.246391885993577,0.376454188922846,0.459618880440584,0.737947286040347,NA,0.616852162401253,0.57683750993901,0.432927016809553,0.222033627204868,0.347226822596394,0.256078235441421,0.128727286071282,0.168782825623579,0.594400488210346,0.488365062513013,0.263143964269206,0.296069800904399,0.441613565467368,0.33766512775477,0.388228981527025,0.353754364379204,-0.0743259166099658,0.342193955421058,0.739418874471863,0.681502171105843,0.288359250063249,0.420668264185067,0.798080570968788,0.202544269706309,0.524865662002368,0.595427119600406,0.395387460555354,NA,1.25263779679243,0.574637196672715,0.204529559964971,0.18966389286831,0.473652871296535,0.48019335846885,0.26898481206902,0.443149553888399,0.30487061017382,0.32290309902339,-0.159408406900915,0.226724064899452,0.14988938310643,NA,0.146237282823346,0.201844185406405,0.480021470936408,0.342851373847862
"roi.79",0.305608355903953,-0.086907439410716,0.255625305261632,0.359016710159863,NA,0.158958995390043,0.354845689065519,0.19183298871355,0.339105051975058,0.333871856993735,0.69169447645175,0.498312515017962,0.281841103966707,0.205556608283812,0.112259336955174,0.465283133997132,0.367616636871318,0.258692442840391,-0.104008943171685,NA,0.66006265102781,0.676138408205648,0.269471296579188,0.359047229509435,0.340404236629059,0.172878958672998,0.313015889156692,0.266725682012235,0.158898554484962,0.80552437796327,1.4695545517621,0.458525479452529,NA,0.281854863966407,0.304486168751651,0.413620855573963,0.20869718501129,0.304086888298423,0.180853747774099,0.305243848472227,-0.126190721886922,0.144844819552154,0.170748979237753,0.101111413461443,0.170049880124428,0.246790293796898,0.451158323273902,0.46492513691821,0.706443655794326,-0.0936334291066457,0.619610565766378,0.587516678858575,0.548823002233434,0.321082162785858,0.382406053554277,0.214480925380248,0.139403632144644,0.311419496538825,0.675424848337965,0.548476355137187,0.361840722856156,0.218390562200705,0.287452851211064,0.365661326970134,0.479652512556871,0.490389265281284,-0.0765933262174819,0.315275562573592,0.914213315654878,0.930619707703965,0.339278382459556,0.35121818994317,0.816449985917404,0.22436889240213,0.467798122780171,0.599744659451807,0.210675720936294,1.25263779679243,NA,0.815350605649111,0.197648583706076,0.123275943797679,0.393920385338563,0.456611643742087,0.110968873389333,0.368411067012727,0.22346311857241,0.342016790232101,-0.177677714211015,0.221388384470015,0.12691221578203,NA,0.133693089500587,0.236519260233388,0.624962788773084,0.334471171765131
"roi.80",0.258335436110221,NA,0.154482970460886,0.21684321449133,NA,0.109311353114827,0.478403661081106,0.11573698797121,0.390631346553314,0.48507459028817,0.417107828594134,0.413448249356376,0.434650944289383,0.167495332130124,NA,0.32184075939461,0.405967865525467,0.504162119916184,NA,0.0718815653706912,0.418509198498252,0.866100218717476,0.611755320929907,0.724701559788957,0.229287840889997,0.158458563417219,0.22677607321013,0.297030313870972,0.1580469801897,0.48175782308113,0.766268549822104,1.30719963102823,0.117643898356914,0.158182361304919,0.19679404669912,0.67027317390143,0.135746381077481,0.172191106641039,0.241083700374864,0.569434254221684,0.111483193121079,0.224014828677002,0.158920300134605,0.196616614424066,0.232495865808863,0.375963417959042,1.13601645424179,0.534390117706861,0.396270737647853,NA,0.33324392635838,0.279413543242022,0.321865696521087,0.160970247013172,0.427040959981651,0.0893852427707035,0.203947811192789,0.496787820733088,0.432155260679656,0.403635479968826,0.461090992077588,0.198559553456273,0.12028310466768,0.196347533636001,0.40393670718427,0.505339734936741,NA,0.298646907538962,0.589073584549748,0.708033145131995,0.573806544835057,0.589403848774925,0.430898744723846,0.14004093320922,0.299547078903151,0.406363161023898,0.176047291102265,0.574637196672715,0.815350605649111,NA,0.164256378784187,NA,0.200010175675937,0.69479946902857,NA,0.23169766756609,0.346896751557207,0.525384869352991,NA,0.277987040204415,0.191960649957295,NA,0.240842928284462,0.327784884642977,1.10660013913255,0.450922872546802
"roi.81",0.522538508387599,0.329307892375278,0.578371358288115,0.19900885816809,0.5008524120734,0.135068627399502,0.327900242425492,0.590148736409002,0.302446137825549,NA,0.184547498847608,0.341409486208407,0.301741210068111,0.290623508711425,0.17989288702641,0.25643605767743,0.17980563191688,0.19987374648523,0.213819593652723,0.255945037006334,0.125086977324505,0.112164615393597,0.211827839730851,0.265200199908345,0.420495387808485,0.333740054521589,0.415739385297486,0.504510903545649,0.354271192594653,0.200247453102765,0.159762981351691,0.1769843238089,0.802622731818633,0.205156678495714,0.229935695857378,0.229046170607098,0.192283378895243,0.291741583848354,0.1635386753066,NA,0.14873005767896,0.191097910711836,0.131477286732406,0.306397458614527,0.157776157046255,0.198120923108797,0.247358377282973,0.382508832711011,0.598592555247253,0.405483574039235,0.51009612733936,0.197203874353179,0.38326082004783,0.47881256424538,0.410971210191298,0.565252552900897,0.210365757647369,0.157063504008701,0.266614226033375,0.33016192606362,0.348415256766482,0.249003217905769,0.157932174382912,0.194995864834099,0.244554347911336,0.30158324320131,0.362361303212798,0.445563521186299,0.195788699577488,0.191100111665939,0.3031758817868,0.391694073845641,0.233064440466026,0.320127060137091,0.333739768602729,0.504930965668407,0.353353307216271,0.204529559964971,0.197648583706076,0.164256378784187,NA,0.216970963298309,0.322845732445888,0.280987408323423,0.278497070169455,0.282197428224618,0.34090952051961,0.121161062119297,0.228880186349747,0.0827014973648728,0.161645213467638,0.394702139125062,0.172190931220904,0.207205356213938,0.279085525624443,0.3002909631783
"roi.82",0.0766480207697901,0.16917640908775,0.19361446602533,0.0879267118610101,0.115933824341982,NA,0.12957686967739,0.60306135539472,0.131701441404167,NA,0.22865220816931,NA,NA,0.359421851571363,0.215269609827385,0.187308398035029,NA,-0.117841396889361,NA,NA,0.106812483884214,NA,NA,0.115561368698763,0.236444050995524,0.145216975421149,0.121751780315085,NA,0.13646778431659,0.230951844477661,0.187244253467223,NA,0.232051449517068,0.3268404482219,0.436438574842068,0.137387577812882,0.394246093431483,0.562731301898618,0.27642893162181,NA,NA,0.195907421335374,NA,-0.0966037606855302,0.284237246797556,0.318144116389925,0.112470962264885,0.107879195386795,NA,0.172725479704189,NA,NA,NA,0.102317667303374,NA,0.528739221395422,0.0743635309948255,-0.0987361058711029,0.12215037741147,NA,NA,0.416341091397224,0.0976675635198091,0.11068420032055,NA,NA,NA,NA,NA,NA,NA,0.252901798982349,0.145788250513916,NA,0.310673938858486,NA,0.125853405803923,0.18966389286831,0.123275943797679,NA,0.216970963298309,NA,0.702787500431898,0.266578889644258,0.58655894396555,0.37114945448271,NA,NA,-0.0887763283491288,0.195503605518612,NA,0.205560941638376,0.232604286080005,0.312117032968254,0.194291778672937,NA
